"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length"
"7738",25,19,"female","локоть","yes","space","right",0.548391300020739,6
"7739",25,19,"female","бикень","no",NA,"right",NA,6
"7740",25,19,"female","пакет","yes","space","right",0.49074889998883,5
"7741",25,19,"female","нраты","no",NA,"right",NA,5
"7742",25,19,"female","пленто","no",NA,"right",NA,6
"7743",25,19,"female","мешок","yes","space","right",0.497015600034501,5
"7744",25,19,"female","лермей","no",NA,"right",NA,6
"7745",25,19,"female","банка","yes","space","right",0.444250800006557,5
"7746",25,19,"female","рука","yes","space","right",0.504027299990412,4
"7747",25,19,"female","кадинь","no",NA,"right",NA,6
"7748",25,19,"female","изюм","yes","space","right",0.508651799988002,4
"7749",25,19,"female","ваза","yes","space","right",0.541490899981,4
"7750",25,19,"female","апаж","no",NA,"right",NA,4
"7751",25,19,"female","банан","yes","space","right",0.467859499971382,5
"7752",25,19,"female","стена","yes","space","right",0.572918099991512,5
"7753",25,19,"female","фонарь","yes","space","right",0.694144999957643,6
"7754",25,19,"female","черсы","no",NA,"right",NA,5
"7755",25,19,"female","кошка","yes","space","right",0.471421299967915,5
"7756",25,19,"female","меклим","no",NA,"right",NA,6
"7757",25,19,"female","удар","yes","space","right",0.809801700001117,4
"7758",25,19,"female","груша","yes","space","right",0.57872580003459,5
"7759",25,19,"female","сдажка","no",NA,"right",NA,6
"7760",25,19,"female","лицо","yes","space","right",0.516739299986511,4
"7761",25,19,"female","пальто","yes","space","right",0.668023999955039,6
"7762",25,19,"female","поезд","yes","space","right",0.757177300052717,5
"7763",25,19,"female","йогурт","yes","space","right",0.525054600031581,6
"7764",25,19,"female","пунцичь","no",NA,"right",NA,7
"7765",25,19,"female","белка","yes","space","right",0.449358799960464,5
"7766",25,19,"female","зейпан","no",NA,"right",NA,6
"7767",25,19,"female","горох","yes","space","right",0.543903100013267,5
"7768",25,19,"female","пчела","yes","space","right",0.59856040001614,5
"7769",25,19,"female","карман","yes","space","right",0.506809100043029,6
"7770",25,19,"female","мулдув","no",NA,"right",NA,6
"7771",25,19,"female","перо","yes","space","right",0.526843899977393,4
"7772",25,19,"female","утюг","yes","space","right",0.596714199986309,4
"7773",25,19,"female","утро","yes","space","right",0.466798099980224,4
"7774",25,19,"female","сердце","yes","space","right",0.546554000000469,6
"7775",25,19,"female","волос","yes","space","right",0.569985599955544,5
"7776",25,19,"female","зима","yes","space","right",0.482370899990201,4
"7777",25,19,"female","реплен","no",NA,"right",NA,6
"7778",25,19,"female","кролик","yes","space","right",0.492993399966508,6
"7779",25,19,"female","кулак","yes","space","right",0.471656100009568,5
"7780",25,19,"female","письмо","yes","space","right",0.513213300029747,6
"7781",25,19,"female","чигност","no",NA,"right",NA,7
"7782",25,19,"female","дрыпля","no",NA,"right",NA,6
"7783",25,19,"female","треза","no",NA,"right",NA,5
"7784",25,19,"female","вилка","yes","space","right",0.496686399972532,5
"7785",25,19,"female","снылька","no",NA,"right",NA,7
"7786",25,19,"female","баран","yes","space","right",0.453974600008223,5
"7787",25,19,"female","завод","yes","space","right",0.563586600008421,5
"7788",25,19,"female","кефир","yes","space","right",0.595741599972825,5
"7789",25,19,"female","точка","yes","space","right",0.512832299980801,5
"7790",25,19,"female","ортонь","no",NA,"right",NA,6
"7791",25,19,"female","чинтирь","no",NA,"right",NA,7
"7792",25,19,"female","свеммо","no",NA,"right",NA,6
"7793",25,19,"female","неворт","no",NA,"right",NA,6
"7794",25,19,"female","мыло","yes","space","right",0.530895299976692,4
"7795",25,19,"female","лето","yes","space","right",0.503240599995479,4
"7796",25,19,"female","вуган","no",NA,"right",NA,5
"7797",25,19,"female","плиттер","no",NA,"right",NA,7
"7798",25,19,"female","ложка","yes","space","right",0.514303000003565,5
"7799",25,19,"female","корень","yes","space","right",0.616591099998914,6
"7800",25,19,"female","ключи","yes","space","right",0.437353899993468,5
"7801",25,19,"female","прекифь","no",NA,"right",NA,7
"7802",25,19,"female","тоюнт","no",NA,"right",NA,5
"7803",25,19,"female","ответ","yes","space","right",0.87507219996769,5
"7804",25,19,"female","интец","no",NA,"right",NA,5
"7805",25,19,"female","опрыдь","no",NA,"right",NA,6
"7806",25,19,"female","транка","no",NA,"right",NA,6
"7807",25,19,"female","книга","yes","space","right",0.492183599970303,5
"7808",25,19,"female","вогой","no",NA,"right",NA,5
"7809",25,19,"female","трефин","no",NA,"right",NA,6
"7810",25,19,"female","ускут","no",NA,"right",NA,5
"7811",25,19,"female","витлюн","no",NA,"right",NA,6
"7812",25,19,"female","целдер","no",NA,"right",NA,6
"7813",25,19,"female","рукса","no",NA,"right",NA,5
"7814",25,19,"female","осень","yes","space","right",0.54181810002774,5
"7815",25,19,"female","яшель","no",NA,"right",NA,5
"7816",25,19,"female","хруты","no",NA,"right",NA,5
"7817",25,19,"female","дача","yes","space","right",0.476955499965698,4
"7818",25,19,"female","шнеток","no",NA,"right",NA,6
"7819",25,19,"female","число","yes","space","right",0.448767699999735,5
"7820",25,19,"female","гаслень","no",NA,"right",NA,7
"7821",25,19,"female","сосед","yes","space","right",0.475137300032657,5
"7822",25,19,"female","билет","yes","space","right",0.483996599970851,5
"7823",25,19,"female","фойза","no",NA,"right",NA,5
"7824",25,19,"female","щулька","no",NA,"right",NA,6
"7825",25,19,"female","битля","no",NA,"right",NA,5
"7826",25,19,"female","новзик","no",NA,"right",NA,6
"7827",25,19,"female","найта","no",NA,"right",NA,5
"7828",25,19,"female","глека","no",NA,"right",NA,5
"7829",25,19,"female","юктус","no",NA,"right",NA,5
"7830",25,19,"female","часы","yes","space","right",0.471685900003649,4
"7831",25,19,"female","икруп","no",NA,"right",NA,5
"7832",25,19,"female","тряпка","yes","space","right",0.480364800023381,6
"7833",25,19,"female","растол","no",NA,"right",NA,6
"7834",25,19,"female","цветок","yes","space","right",0.423670899996068,6
"7835",25,19,"female","пагочь","no",NA,"right",NA,6
"7836",25,19,"female","бочка","yes","space","right",0.519150600011926,5
"7837",25,19,"female","палец","yes","space","right",0.439219299994875,5
"7838",25,19,"female","лапа","yes","space","right",0.489962699997704,4
"7839",25,19,"female","запах","yes","space","right",0.473754799982999,5
"7840",25,19,"female","ванна","yes","space","right",0.521790800034069,5
"7841",25,19,"female","черан","no",NA,"right",NA,5
"7842",25,19,"female","депьял","no",NA,"right",NA,6
"7843",25,19,"female","этаж","yes","space","right",0.405702799966093,4
"7844",25,19,"female","лоча","no",NA,"right",NA,4
"7845",25,19,"female","ходо","no",NA,"right",NA,4
"7846",25,19,"female","дочка","yes","space","right",0.465862199955154,5
"7847",25,19,"female","игра","yes","space","right",0.509922700002789,4
"7848",25,19,"female","изжань","no",NA,"right",NA,6
"7849",25,19,"female","вода","yes","space","right",0.463852699962445,4
"7850",25,19,"female","небо","yes","space","right",0.481824800022878,4
"7851",25,19,"female","деньги","yes","space","right",0.39900309999939,6
"7852",25,19,"female","овца","yes","space","right",0.385215499962214,4
"7853",25,19,"female","море","yes","space","right",0.459161899983883,4
"7854",25,19,"female","посмак","no",NA,"right",NA,6
"7855",25,19,"female","тифон","no",NA,"right",NA,5
"7856",25,19,"female","вагон","yes","space","right",0.464669099950697,5
"7857",25,19,"female","отец","yes","space","right",0.544406600005459,4
"7858",25,19,"female","дипа","no",NA,"right",NA,4
"7859",25,19,"female","мильца","no",NA,"right",NA,6
"7860",25,19,"female","слеза","yes","space","right",0.548190000001341,5
"7861",25,19,"female","чудо","yes","space","right",0.438716100004967,4
"7862",25,19,"female","штокса","no",NA,"right",NA,6
"7863",25,19,"female","школа","yes","space","right",0.447923999978229,5
"7864",25,19,"female","тиня","no",NA,"right",NA,4
"7865",25,19,"female","щука","yes","space","right",0.535994099976961,4
"7866",25,19,"female","кулун","no",NA,"right",NA,5
"7867",25,19,"female","галесь","no",NA,"right",NA,6
"7868",25,19,"female","шелир","no",NA,"right",NA,5
"7869",25,19,"female","тричок","no",NA,"right",NA,6
"7870",25,19,"female","зула","no",NA,"right",NA,4
"7871",25,19,"female","урул","no",NA,"right",NA,4
"7872",25,19,"female","лоур","no",NA,"right",NA,4
"7873",25,19,"female","пестце","no",NA,"right",NA,6
"7874",25,19,"female","лазоть","no",NA,"right",NA,6
"7875",25,19,"female","жена","yes","space","right",0.507506499998271,4
"7876",25,19,"female","яйцо","yes","space","right",0.523600600019563,4
"7877",25,19,"female","барнак","no",NA,"right",NA,6
"7878",25,19,"female","лужа","yes","space","right",0.437047499988694,4
"7879",25,19,"female","еверть","no",NA,"right",NA,6
"7880",25,19,"female","бекня","no",NA,"right",NA,5
"7881",25,19,"female","тунка","no",NA,"right",NA,5
"7882",25,19,"female","шапань","no",NA,"right",NA,6
"7883",25,19,"female","акань","no",NA,"right",NA,5
"7884",25,19,"female","солнце","yes","space","right",0.385991899995133,6
"7885",25,19,"female","дети","yes","space","right",0.464216599997599,4
"7886",25,19,"female","песок","yes","space","right",0.36652540002251,5
"7887",25,19,"female","дира","no",NA,"right",NA,4
"7888",25,19,"female","сьюва","no",NA,"right",NA,5
"7889",25,19,"female","васка","no",NA,"right",NA,5
"7890",25,19,"female","цвутня","no",NA,"right",NA,6
"7891",25,19,"female","нупог","no",NA,"right",NA,5
"7892",25,19,"female","такслир","no",NA,"right",NA,7
"7893",25,19,"female","вишня","yes","space","right",0.481108999985736,5
"7894",25,19,"female","сова","yes","space","right",0.443084500031546,4
"7895",25,19,"female","живот","yes","space","right",0.412499199970625,5
"7896",25,19,"female","фектет","no",NA,"right",NA,6
"7897",25,19,"female","лонрог","no",NA,"right",NA,6
"7898",25,19,"female","осчинь","no",NA,"right",NA,6
"7899",25,19,"female","войстов","no",NA,"right",NA,7
"7900",25,19,"female","муха","yes",NA,"wrong",NA,4
"7901",25,19,"female","лошадь","yes","space","right",0.504920199979097,6
"7902",25,19,"female","зутан","no",NA,"right",NA,5
"7903",25,19,"female","кеппет","no",NA,"right",NA,6
"7904",25,19,"female","вата","yes","space","right",0.546015799976885,4
"7905",25,19,"female","кугур","no",NA,"right",NA,5
"7906",25,19,"female","ветер","yes","space","right",0.404458699980751,5
"7907",25,19,"female","кожа","yes","space","right",0.496296699973755,4
"7908",25,19,"female","велла","no",NA,"right",NA,5
"7909",25,19,"female","гласпы","no",NA,"right",NA,6
"7910",25,19,"female","прена","no",NA,"right",NA,5
"7911",25,19,"female","гора","yes","space","right",0.527715200034436,4
"7912",25,19,"female","земля","yes","space","right",0.598710499994922,5
"7913",25,19,"female","агва","no",NA,"right",NA,4
"7914",25,19,"female","кнопка","yes","space","right",0.551028700021561,6
"7915",25,19,"female","беда","yes","space","right",0.535882299998775,4
"7916",25,19,"female","пират","yes","space","right",0.465741000021808,5
"7917",25,19,"female","вечер","yes","space","right",0.381562999973539,5
"7918",25,19,"female","месяц","yes","space","right",0.472969299997203,5
"7919",25,19,"female","кольцо","yes","space","right",0.335121200012509,6
"7920",25,19,"female","бутфиль","no",NA,"right",NA,7
"7921",25,19,"female","буква","yes","space","right",0.416960700007621,5
"7922",25,19,"female","шехня","no",NA,"right",NA,5
"7923",25,19,"female","леньез","no","space","wrong",0.443271500000264,6
"7924",25,19,"female","цатка","no",NA,"right",NA,5
"7925",25,19,"female","кресло","yes","space","right",0.562194500002079,6
"7926",25,19,"female","крыло","yes","space","right",0.749196699995082,5
"7927",25,19,"female","песня","yes","space","right",0.596125300042331,5
"7928",25,19,"female","жикно","no",NA,"right",NA,5
"7929",25,19,"female","пелань","no",NA,"right",NA,6
"7930",25,19,"female","южжичь","no",NA,"right",NA,6
"7931",25,19,"female","гжольты","no",NA,"right",NA,7
"7932",25,19,"female","смилок","no",NA,"right",NA,6
"7933",25,19,"female","ниппа","no",NA,"right",NA,5
"7934",25,19,"female","ящик","yes","space","right",0.633220199961215,4
"7935",25,19,"female","мероть","no",NA,"right",NA,6
"7936",25,19,"female","ювак","no",NA,"right",NA,4
"7937",25,19,"female","кухня","yes","space","right",0.445883999986108,5
"7938",25,19,"female","лодка","yes","space","right",0.453953300020657,5
"7939",25,19,"female","утка","yes","space","right",0.516549199994188,4
"7940",25,19,"female","пюре","yes","space","right",0.528149800025858,4
"7941",25,19,"female","музей","yes","space","right",0.509913699992467,5
"7942",25,19,"female","конец","yes","space","right",0.545860200014431,5
"7943",25,19,"female","сжичка","no",NA,"right",NA,6
"7944",25,19,"female","мясо","yes","space","right",0.436511199979577,4
"7945",25,19,"female","тойза","no",NA,"right",NA,5
"7946",25,19,"female","фазлек","no",NA,"right",NA,6
"7947",25,19,"female","зебра","yes","space","right",1.012384200003,5
"7948",25,19,"female","гритня","no",NA,"right",NA,6
"7949",25,19,"female","шорты","yes","space","right",0.443846900016069,5
"7950",25,19,"female","выремь","no",NA,"right",NA,6
"7951",25,19,"female","эпрад","no",NA,"right",NA,5
"7952",25,19,"female","жеглин","no",NA,"right",NA,6
"7953",25,19,"female","свинья","yes","space","right",0.503833599970676,6
"7954",25,19,"female","язык","yes","space","right",0.441884300031234,4
"7955",25,19,"female","ручка","yes","space","right",0.582715399970766,5
"7956",25,19,"female","берег","yes","space","right",0.565000900009181,5
"7957",25,19,"female","туан","no",NA,"right",NA,4
"7958",25,19,"female","рыба","yes","space","right",0.490756099985447,4
"7959",25,19,"female","обед","yes","space","right",0.555025200010277,4
"7960",25,19,"female","апонь","no",NA,"right",NA,5
"7961",25,19,"female","угол","yes","space","right",0.497161400038749,4
"7962",25,19,"female","поле","yes","space","right",0.58274350001011,4
"7963",25,19,"female","грунир","no",NA,"right",NA,6
"7964",25,19,"female","цупка","no",NA,"right",NA,5
"7965",25,19,"female","урок","yes","space","right",0.439224000030663,4
"7966",25,19,"female","пицца","yes","space","right",0.717967800039332,5
"7967",25,19,"female","гнездо","yes","space","right",0.546596100030001,6
"7968",25,19,"female","зубы","yes","space","right",0.550531600019895,4
"7969",25,19,"female","котчох","no",NA,"right",NA,6
"7970",25,19,"female","доктор","yes","space","right",0.61324949999107,6
"7971",25,19,"female","долькшнет","no",NA,"right",NA,9
"7972",25,19,"female","баларь","no",NA,"right",NA,6
"7973",25,19,"female","свеча","yes","space","right",0.436351300042588,5
"7974",25,19,"female","люрык","no",NA,"right",NA,5
"7975",25,19,"female","палка","yes","space","right",0.400845399999525,5
"7976",25,19,"female","город","yes","space","right",0.486504000029527,5
"7977",25,19,"female","хика","no",NA,"right",NA,4
"7978",25,19,"female","шада","no",NA,"right",NA,4
"7979",25,19,"female","губа","yes","space","right",0.59391619998496,4
"7980",25,19,"female","нарняк","no",NA,"right",NA,6
"7981",25,19,"female","десья","no",NA,"right",NA,5
"7982",25,19,"female","глисо","no",NA,"right",NA,5
"7983",25,19,"female","диван","yes","space","right",0.520152399956714,5
"7984",25,19,"female","трава","yes","space","right",0.616178600001149,5
"7985",25,19,"female","раква","no",NA,"right",NA,5
"7986",25,19,"female","сларты","no",NA,"right",NA,6
"7987",25,19,"female","малянц","no",NA,"right",NA,6
"7988",25,19,"female","рукав","yes","space","right",0.591107000014745,5
"7989",25,19,"female","голос","yes","space","right",0.986089899961371,5
"7990",25,19,"female","хальдан","no",NA,"right",NA,7
"7991",25,19,"female","мистна","no",NA,"right",NA,6
"7992",25,19,"female","лиса","yes","space","right",0.486285099992529,4
"7993",25,19,"female","звонок","yes","space","right",0.504048199974932,6
"7994",25,19,"female","хопье","no",NA,"right",NA,5
"7995",25,19,"female","чехвинь","no",NA,"right",NA,7
"7996",25,19,"female","санки","yes","space","right",0.650840999966022,5
"7997",25,19,"female","ухо","yes","space","right",0.518968599964865,3
"7998",25,19,"female","волна","yes","space","right",0.464991600019857,5
"7999",25,19,"female","сапог","yes","space","right",0.454236200021114,5
"8000",25,19,"female","пазошь","no",NA,"right",NA,6
"8001",26,22,"female","битля","no",NA,"right",NA,5
"8002",26,22,"female","тиня","no",NA,"right",NA,4
"8003",26,22,"female","горох","yes","space","right",0.511258599988651,5
"8004",26,22,"female","рука","yes","space","right",0.522246700013056,4
"8005",26,22,"female","луна","yes","space","right",0.52745120000327,4
"8006",26,22,"female","веньмо","no",NA,"right",NA,6
"8007",26,22,"female","сердце","yes","space","right",0.469745699956548,6
"8008",26,22,"female","опрыдь","no",NA,"right",NA,6
"8009",26,22,"female","транка","no",NA,"right",NA,6
"8010",26,22,"female","кулак","yes","space","right",0.602192999969702,5
"8011",26,22,"female","макичь","no",NA,"right",NA,6
"8012",26,22,"female","неворт","no",NA,"right",NA,6
"8013",26,22,"female","кеппет","no",NA,"right",NA,6
"8014",26,22,"female","такслир","no",NA,"right",NA,7
"8015",26,22,"female","смилок","no",NA,"right",NA,6
"8016",26,22,"female","вагон","yes","space","right",0.600787900038995,5
"8017",26,22,"female","котчох","no",NA,"right",NA,6
"8018",26,22,"female","ювак","no",NA,"right",NA,4
"8019",26,22,"female","ключи","yes","space","right",0.519513300037943,5
"8020",26,22,"female","посмак","no",NA,"right",NA,6
"8021",26,22,"female","утро","yes","space","right",0.494248699978925,4
"8022",26,22,"female","хальдан","no",NA,"right",NA,7
"8023",26,22,"female","ваза","yes","space","right",0.631707999971695,4
"8024",26,22,"female","сова","yes","space","right",0.686329899996053,4
"8025",26,22,"female","жикно","no",NA,"right",NA,5
"8026",26,22,"female","цупка","no",NA,"right",NA,5
"8027",26,22,"female","ложка","yes","space","right",0.61994969996158,5
"8028",26,22,"female","икруп","no",NA,"right",NA,5
"8029",26,22,"female","ручка","yes","space","right",0.498834199970588,5
"8030",26,22,"female","желсок","no",NA,"right",NA,6
"8031",26,22,"female","рукав","yes","space","right",0.617593700008001,5
"8032",26,22,"female","море","yes","space","right",0.741816199966706,4
"8033",26,22,"female","фазлек","no",NA,"right",NA,6
"8034",26,22,"female","солнце","yes","space","right",0.585975800000597,6
"8035",26,22,"female","плиттер","no",NA,"right",NA,7
"8036",26,22,"female","сцурка","no",NA,"right",NA,6
"8037",26,22,"female","пицца","yes","space","right",0.667994800023735,5
"8038",26,22,"female","лермей","no",NA,"right",NA,6
"8039",26,22,"female","кулун","no",NA,"right",NA,5
"8040",26,22,"female","осчинь","no",NA,"right",NA,6
"8041",26,22,"female","гнездо","yes","space","right",0.634497699968051,6
"8042",26,22,"female","чудо","yes","space","right",0.506065599969588,4
"8043",26,22,"female","школа","yes","space","right",0.480230000044685,5
"8044",26,22,"female","зейпан","no",NA,"right",NA,6
"8045",26,22,"female","пальто","yes","space","right",0.545002300001215,6
"8046",26,22,"female","кухня","yes","space","right",0.51221539999824,5
"8047",26,22,"female","лошадь","yes","space","right",0.600776400009636,6
"8048",26,22,"female","сларты","no",NA,"right",NA,6
"8049",26,22,"female","кеха","no",NA,"right",NA,4
"8050",26,22,"female","леньез","no",NA,"right",NA,6
"8051",26,22,"female","полёт","yes","space","right",0.66067379998276,5
"8052",26,22,"female","изжань","no",NA,"right",NA,6
"8053",26,22,"female","растол","no",NA,"right",NA,6
"8054",26,22,"female","носок","yes","space","right",0.581729000026826,5
"8055",26,22,"female","фектет","no",NA,"right",NA,6
"8056",26,22,"female","плинка","no",NA,"right",NA,6
"8057",26,22,"female","дипа","no",NA,"right",NA,4
"8058",26,22,"female","меклим","no",NA,"right",NA,6
"8059",26,22,"female","лазоть","no",NA,"right",NA,6
"8060",26,22,"female","толье","no",NA,"right",NA,5
"8061",26,22,"female","лодка","yes","space","right",0.498374499962665,5
"8062",26,22,"female","плечо","yes","space","right",0.524742799985688,5
"8063",26,22,"female","десья","no",NA,"right",NA,5
"8064",26,22,"female","фопьяк","no",NA,"right",NA,6
"8065",26,22,"female","точка","yes","space","right",0.870712399948388,5
"8066",26,22,"female","лицо","yes","space","right",0.741926199989393,4
"8067",26,22,"female","шнеток","no",NA,"right",NA,6
"8068",26,22,"female","крыло","yes","space","right",0.536618900019675,5
"8069",26,22,"female","утюг","yes","space","right",0.616309300006833,4
"8070",26,22,"female","угол","yes","space","right",0.522092500003055,4
"8071",26,22,"female","рацма","no",NA,"right",NA,5
"8072",26,22,"female","малянц","no",NA,"right",NA,6
"8073",26,22,"female","часы","yes","space","right",0.482997999992222,4
"8074",26,22,"female","йогурт","yes","space","right",0.627792099956423,6
"8075",26,22,"female","лампа","yes","space","right",0.781459000019822,5
"8076",26,22,"female","куше","no",NA,"right",NA,4
"8077",26,22,"female","еверть","no",NA,"right",NA,6
"8078",26,22,"female","зула","no",NA,"right",NA,4
"8079",26,22,"female","пчела","yes","space","right",0.559800399991218,5
"8080",26,22,"female","тифон","no",NA,"right",NA,5
"8081",26,22,"female","поле","yes","space","right",0.550906899967231,4
"8082",26,22,"female","щека","yes","space","right",0.635378499981016,4
"8083",26,22,"female","река","yes","space","right",0.449423599988222,4
"8084",26,22,"female","мулдув","no",NA,"right",NA,6
"8085",26,22,"female","дактон","no",NA,"right",NA,6
"8086",26,22,"female","карман","yes","space","right",0.563985800021328,6
"8087",26,22,"female","номер","yes","space","right",0.590395300008822,5
"8088",26,22,"female","отец","yes","space","right",0.553822199988645,4
"8089",26,22,"female","вода","yes","space","right",0.486980799993035,4
"8090",26,22,"female","пестце","no",NA,"right",NA,6
"8091",26,22,"female","бочка","yes","space","right",1.06023110001115,5
"8092",26,22,"female","гора","yes","space","right",0.527773300011177,4
"8093",26,22,"female","письмо","yes","space","right",0.536997199989855,6
"8094",26,22,"female","трефин","no",NA,"right",NA,6
"8095",26,22,"female","дочка","yes","space","right",0.594508900016081,5
"8096",26,22,"female","число","yes","space","right",0.533996300015133,5
"8097",26,22,"female","выгло","no",NA,"right",NA,5
"8098",26,22,"female","тричок","no",NA,"right",NA,6
"8099",26,22,"female","огонь","yes","space","right",0.517794899991713,5
"8100",26,22,"female","прекифь","no",NA,"right",NA,7
"8101",26,22,"female","урок","yes","space","right",0.802190199960023,4
"8102",26,22,"female","гритня","no",NA,"right",NA,6
"8103",26,22,"female","витлюн","no",NA,"right",NA,6
"8104",26,22,"female","журтынь","no",NA,"right",NA,7
"8105",26,22,"female","палка","yes","space","right",0.611951700004283,5
"8106",26,22,"female","вепемь","no",NA,"right",NA,6
"8107",26,22,"female","рукса","no",NA,"right",NA,5
"8108",26,22,"female","этаж","yes","space","right",0.522493099968415,4
"8109",26,22,"female","губа","yes","space","right",0.894642000028398,4
"8110",26,22,"female","хика","no",NA,"right",NA,4
"8111",26,22,"female","ящик","yes","space","right",0.749861399992369,4
"8112",26,22,"female","выньце","no",NA,"right",NA,6
"8113",26,22,"female","цатка","no",NA,"right",NA,5
"8114",26,22,"female","пунцичь","no",NA,"right",NA,7
"8115",26,22,"female","цветок","yes","space","right",0.53669760003686,6
"8116",26,22,"female","шорты","yes","space","right",0.600325700012036,5
"8117",26,22,"female","гласпы","no",NA,"right",NA,6
"8118",26,22,"female","пленто","no",NA,"right",NA,6
"8119",26,22,"female","бекня","no",NA,"right",NA,5
"8120",26,22,"female","кролик","yes","space","right",0.589303600019775,6
"8121",26,22,"female","щётка","yes","space","right",0.652367700007744,5
"8122",26,22,"female","пазошь","no",NA,"right",NA,6
"8123",26,22,"female","стена","yes","space","right",0.622459800040815,5
"8124",26,22,"female","обед","yes","space","right",0.620600899972487,4
"8125",26,22,"female","треза","no",NA,"right",NA,5
"8126",26,22,"female","небо","yes","space","right",0.556290799984708,4
"8127",26,22,"female","ванна","yes","space","right",0.590634200023487,5
"8128",26,22,"female","пакет","yes","space","right",0.635645400034264,5
"8129",26,22,"female","язык","yes","space","right",0.484811100002844,4
"8130",26,22,"female","свеча","yes","space","right",0.558130700024776,5
"8131",26,22,"female","чинтирь","no",NA,"right",NA,7
"8132",26,22,"female","зелер","no",NA,"right",NA,5
"8133",26,22,"female","зубы","yes","space","right",0.519980699988082,4
"8134",26,22,"female","реплен","no",NA,"right",NA,6
"8135",26,22,"female","раква","no",NA,"right",NA,5
"8136",26,22,"female","шелир","no",NA,"right",NA,5
"8137",26,22,"female","долькшнет","no",NA,"right",NA,9
"8138",26,22,"female","ортонь","no",NA,"right",NA,6
"8139",26,22,"female","пират","yes","space","right",0.653512899996713,5
"8140",26,22,"female","шехня","no",NA,"right",NA,5
"8141",26,22,"female","ниппа","no",NA,"right",NA,5
"8142",26,22,"female","депьял","no",NA,"right",NA,6
"8143",26,22,"female","доктор","yes","space","right",0.492941799981054,6
"8144",26,22,"female","танец","yes","space","right",0.625515299965627,5
"8145",26,22,"female","краска","yes","space","right",0.500575400015805,6
"8146",26,22,"female","щекниль","no",NA,"right",NA,7
"8147",26,22,"female","ходо","no",NA,"right",NA,4
"8148",26,22,"female","грунир","no",NA,"right",NA,6
"8149",26,22,"female","деньги","yes","space","right",0.49811259994749,6
"8150",26,22,"female","нраты","no",NA,"right",NA,5
"8151",26,22,"female","юктус","no",NA,"right",NA,5
"8152",26,22,"female","рыба","yes","space","right",0.606647600012366,4
"8153",26,22,"female","тунка","no",NA,"right",NA,5
"8154",26,22,"female","велла","no",NA,"right",NA,5
"8155",26,22,"female","музей","yes","space","right",0.637404399982188,5
"8156",26,22,"female","эпрад","no",NA,"right",NA,5
"8157",26,22,"female","акань","no",NA,"right",NA,5
"8158",26,22,"female","зутан","no",NA,"right",NA,5
"8159",26,22,"female","овца","yes",NA,"wrong",NA,4
"8160",26,22,"female","земля","yes","space","right",0.813732599955983,5
"8161",26,22,"female","утка","yes","space","right",0.627006999973673,4
"8162",26,22,"female","шада","no",NA,"right",NA,4
"8163",26,22,"female","агва","no",NA,"right",NA,4
"8164",26,22,"female","книга","yes","space","right",0.488918799965177,5
"8165",26,22,"female","пелань","no",NA,"right",NA,6
"8166",26,22,"female","галесь","no",NA,"right",NA,6
"8167",26,22,"female","локоть","yes","space","right",0.588729300012346,6
"8168",26,22,"female","дача","yes","space","right",0.507359100040048,4
"8169",26,22,"female","пагочь","no",NA,"right",NA,6
"8170",26,22,"female","чигност","no",NA,"right",NA,7
"8171",26,22,"female","нупог","no",NA,"right",NA,5
"8172",26,22,"female","нарняк","no",NA,"right",NA,6
"8173",26,22,"female","груша","yes","space","right",0.511552899959497,5
"8174",26,22,"female","новзик","no",NA,"right",NA,6
"8175",26,22,"female","слово","yes","space","right",0.548197099997196,5
"8176",26,22,"female","беда","yes","space","right",0.531082600005902,4
"8177",26,22,"female","труба","yes","space","right",0.569999900006223,5
"8178",26,22,"female","ускут","no",NA,"right",NA,5
"8179",26,22,"female","шапань","no","space","wrong",0.623877300007734,6
"8180",26,22,"female","мыло","yes","space","right",0.686647700029425,4
"8181",26,22,"female","банка","yes","space","right",0.705405800021254,5
"8182",26,22,"female","конец","yes","space","right",0.761143499985337,5
"8183",26,22,"female","барнак","no",NA,"right",NA,6
"8184",26,22,"female","кусок","yes","space","right",0.623540200002026,5
"8185",26,22,"female","тётя","yes","space","right",0.558857499971054,4
"8186",26,22,"female","апонь","no",NA,"right",NA,5
"8187",26,22,"female","трава","yes","space","right",0.548145000007935,5
"8188",26,22,"female","дира","no",NA,"right",NA,4
"8189",26,22,"female","полер","no",NA,"right",NA,5
"8190",26,22,"female","ухо","yes","space","right",0.661766400036868,3
"8191",26,22,"female","цвутня","no",NA,"right",NA,6
"8192",26,22,"female","сапог","yes","space","right",0.547350499953609,5
"8193",26,22,"female","ведро","yes","space","right",0.762514600006398,5
"8194",26,22,"female","перо","yes","space","right",0.873211600002833,4
"8195",26,22,"female","васка","no",NA,"right",NA,5
"8196",26,22,"female","чехвинь","no",NA,"right",NA,7
"8197",26,22,"female","туан","no",NA,"right",NA,4
"8198",26,22,"female","дрыпля","no",NA,"right",NA,6
"8199",26,22,"female","сосед","yes","space","right",0.587689099949785,5
"8200",26,22,"female","белка","yes","space","right",1.06453169998713,5
"8201",26,22,"female","песня","yes","space","right",0.784239000000525,5
"8202",26,22,"female","месяц","yes","space","right",0.588110100012273,5
"8203",26,22,"female","кожа","yes","space","right",0.768628799996804,4
"8204",26,22,"female","лужа","yes","space","right",0.457948700000998,4
